pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,close_dt,date
BNB/USDT:USDT,1995.2988,1995.2988,2.13,2025-11-04 16:45:00+00:00,2025-11-04 17:00:00+00:00,936.76,915.5446299999999,0.0005,0.0005,15,0.021669763193486673,43.21603367,trailing_stop_loss,1873.52,-1.0,915.5446299999999,-0.001,914.63,938.4,False,short,1.0,True,1762274700000,1762275600000,"[{'amount': 2.13, 'safe_price': 936.76, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762274700000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1996.2964493999998}, {'amount': 2.13, 'safe_price': 915.5446299999999, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762275600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 1951.0851169309497}]",0.0,1,2025-11-04 17:00:00+00:00,2025-11-04 17:00:00+00:00
SOL/USDT:USDT,1999.016,1999.016,12.64,2025-11-04 17:00:00+00:00,2025-11-04 17:00:00+00:00,158.15,156.109865,0.0005,0.0005,0,0.011912406201499963,23.80118405,trailing_stop_loss,316.3,-1.0,153.75359999999998,-0.001,153.6,158.19,False,short,1.0,True,1762275600000,1762275600000,"[{'amount': 12.64, 'safe_price': 158.15, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762275600000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.015508}, {'amount': 12.64, 'safe_price': 156.109865, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762275600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 1974.2153079468}]",0.0,1,2025-11-04 17:00:00+00:00,2025-11-04 17:00:00+00:00
LINK/USDT:USDT,1999.85658,1999.85658,135.51,2025-11-04 17:00:00+00:00,2025-11-04 17:00:00+00:00,14.758,14.5676218,0.0005,0.0005,0,0.011912406204631926,23.81119238,trailing_stop_loss,29.516,-1.0,14.365350999999999,-0.001,14.351,14.758,False,short,1.0,True,1762275600000,1762275600000,"[{'amount': 135.51, 'safe_price': 14.758, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762275600000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.8565082899995}, {'amount': 135.51, 'safe_price': 14.5676218, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762275600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 1975.0454593330585}]",0.0,1,2025-11-04 17:00:00+00:00,2025-11-04 17:00:00+00:00
BTC/USDT:USDT,1942.3206,1942.3206,0.019,2025-11-04 17:00:00+00:00,2025-11-04 18:00:00+00:00,102227.4,100685.58499999999,0.0005,0.0005,60,0.014096798381763276,27.36681164,trailing_stop_loss,204454.8,-1.0,100685.58499999999,-0.001,100585.0,102227.4,False,short,1.0,True,1762275600000,1762279200000,"[{'amount': 0.019, 'safe_price': 102227.4, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762275600000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1943.2917602999996}, {'amount': 0.019, 'safe_price': 100685.58499999999, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762279200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 1913.9826280574998}]",0.0,1,2025-11-04 18:00:00+00:00,2025-11-04 18:00:00+00:00
SOL/USDT:USDT,1999.7691,1999.7691,12.81,2025-11-04 18:00:00+00:00,2025-11-04 18:15:00+00:00,156.11,153.44328999999996,0.0005,0.0005,15,0.01609884024192134,32.17786628,trailing_stop_loss,312.22,-1.0,153.44328999999996,-0.001,153.29,156.22,False,short,1.0,True,1762279200000,1762280100000,"[{'amount': 12.81, 'safe_price': 156.11, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762279200000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.7689845500001}, {'amount': 12.81, 'safe_price': 153.44328999999996, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762280100000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 1966.5913491724493}]",0.0,1,2025-11-04 18:15:00+00:00,2025-11-04 18:15:00+00:00
BNB/USDT:USDT,1995.1488,1995.1488,2.16,2025-11-04 18:15:00+00:00,2025-11-04 18:30:00+00:00,923.68,909.34844,0.0005,0.0005,15,0.014530742958714956,28.97649888,trailing_stop_loss,1847.36,-1.0,909.34844,-0.001,908.44,930.83,False,short,1.0,True,1762280100000,1762281000000,"[{'amount': 2.16, 'safe_price': 923.68, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762280100000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1996.1463743999998}, {'amount': 2.16, 'safe_price': 909.34844, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762281000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 1965.1747267152}]",0.0,1,2025-11-04 18:30:00+00:00,2025-11-04 18:30:00+00:00
SOL/USDT:USDT,1999.5849,1999.5849,12.97,2025-11-04 18:30:00+00:00,2025-11-04 18:45:00+00:00,154.17,156.3435,0.0005,0.0005,15,0.013084482276000533,26.17661495,trailing_stop_loss,156.3435,-1.0,156.3435,-0.001,152.15,156.5,False,long,1.0,False,1762281000000,1762281900000,"[{'amount': 12.97, 'safe_price': 154.17, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762281000000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.5846924499997}, {'amount': 12.97, 'safe_price': 156.3435, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762281900000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 2028.7890825975}]",0.0,1,2025-11-04 18:45:00+00:00,2025-11-04 18:45:00+00:00
BNB/USDT:USDT,1991.805,1991.805,2.14,2025-11-04 18:45:00+00:00,2025-11-04 20:00:00+00:00,930.75,912.0711599999998,0.0005,0.0005,75,0.01908816822653685,38.00089896,trailing_stop_loss,1861.5,-1.0,912.0711599999998,-0.001,911.16,936.45,False,short,1.0,True,1762281900000,1762286400000,"[{'amount': 2.14, 'safe_price': 930.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762281900000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1992.8009025}, {'amount': 2.14, 'safe_price': 912.0711599999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762286400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 1952.8081985411995}]",0.0,1,2025-11-04 20:00:00+00:00,2025-11-04 20:00:00+00:00
SOL/USDT:USDT,1999.877,1999.877,12.94,2025-11-04 20:00:00+00:00,2025-11-04 22:15:00+00:00,154.55,152.85,0.0005,0.0005,135,-0.011988182550588181,-23.986878,exit_long,0.0,-1.0,0.0,-1.0,145.67,155.0,False,long,1.0,False,1762286400000,1762294500000,"[{'amount': 12.94, 'safe_price': 154.55, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762286400000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.8769385}, {'amount': 12.94, 'safe_price': 152.85, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762294500000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1978.8679394999997}]",0.0,1,2025-11-04 22:15:00+00:00,2025-11-04 22:15:00+00:00
ADA/USDT:USDT,1999.4628,1999.4628,3644.0,2025-11-04 15:45:00+00:00,2025-11-05 00:00:00+00:00,0.5487,0.5206000000000001,0.0005,0.0005,495,-0.05235390323791994,-104.7320218,exit_long,0.0,-1.0,0.0,-1.0,0.4894,0.5487000000000001,False,long,1.0,False,1762271100000,1762300800000,"[{'amount': 3644.0, 'safe_price': 0.5487000000000001, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762271100000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.4625314000002}, {'amount': 3644.0, 'safe_price': 0.5206000000000001, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762300800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1898.0149332}]",-0.3873572,2,2025-11-05 00:00:00+00:00,2025-11-05 00:00:00+00:00
ADA/USDT:USDT,1999.6246,1999.6246,3841.0,2025-11-05 00:00:00+00:00,2025-11-05 00:30:00+00:00,0.5206,0.5175000000000001,0.0005,0.0005,30,0.00506017511252745,10.11339141,exit_short,1.0412,-1.0,0.5121,-0.001,0.5116,0.5242,False,short,1.0,True,1762300800000,1762302600000,"[{'amount': 3841.0, 'safe_price': 0.5206000000000001, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762300800000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.6244123000001}, {'amount': 3841.0, 'safe_price': 0.5175000000000001, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762302600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 1988.71135875}]",0.19996246000000004,2,2025-11-05 00:30:00+00:00,2025-11-05 00:30:00+00:00
SOL/USDT:USDT,1999.278,1999.278,13.08,2025-11-04 22:15:00+00:00,2025-11-05 01:15:00+00:00,152.85,149.00886,0.0005,0.0005,180,0.02418796629805471,48.33428965,trailing_stop_loss,305.7,-1.0,149.00886,-0.001,148.86,155.87,False,short,1.0,True,1762294500000,1762305300000,"[{'amount': 13.08, 'safe_price': 152.85, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762294500000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.277639}, {'amount': 13.08, 'safe_price': 149.00886, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762305300000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 1950.0104067444}]",0.06633539658,2,2025-11-05 01:15:00+00:00,2025-11-05 01:15:00+00:00
BNB/USDT:USDT,1998.4104,1998.4104,2.16,2025-11-05 01:15:00+00:00,2025-11-05 01:15:00+00:00,925.19,913.255049,0.0005,0.0005,0,0.011912406204563443,23.79397351,trailing_stop_loss,1850.38,-1.0,904.7938899999999,-0.001,903.89,925.46,False,short,1.0,True,1762305300000,1762305300000,"[{'amount': 2.16, 'safe_price': 925.19, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762305300000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1999.4096052}, {'amount': 2.16, 'safe_price': 913.255049, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762305300000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 1973.61722129292}]",0.0,2,2025-11-05 01:15:00+00:00,2025-11-05 01:15:00+00:00
LINK/USDT:USDT,1999.86776,1999.86776,138.38,2025-11-05 01:15:00+00:00,2025-11-05 01:30:00+00:00,14.452,14.09,0.0005,0.0005,15,-0.026022900534233298,-52.06838098,exit_long,0.0,-1.0,0.0,-1.0,13.979,14.455,False,long,1.0,False,1762305300000,1762306200000,"[{'amount': 138.38, 'safe_price': 14.452, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762305300000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.8676938799997}, {'amount': 138.38, 'safe_price': 14.09, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762306200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1950.7490870999998}]",0.0,2,2025-11-05 01:30:00+00:00,2025-11-05 01:30:00+00:00
LINK/USDT:USDT,1999.9346,1999.9346,141.94,2025-11-05 01:30:00+00:00,2025-11-05 02:00:00+00:00,14.09,14.451,0.0005,0.0005,30,-0.026647141881799664,-53.26589477,exit_short,28.18,-1.0,28.18,-1.0,13.979,14.732,False,short,1.0,True,1762306200000,1762308000000,"[{'amount': 141.94, 'safe_price': 14.09, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762306200000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.9345673}, {'amount': 141.94, 'safe_price': 14.451, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762308000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2052.2005274699995}]",0.0,2,2025-11-05 02:00:00+00:00,2025-11-05 02:00:00+00:00
LINK/USDT:USDT,1999.87389,1999.87389,138.39,2025-11-05 02:00:00+00:00,2025-11-05 02:00:00+00:00,14.451,14.637417900000003,0.0005,0.0005,0,0.011887606194697762,23.7856001,trailing_stop_loss,14.717267999999999,-1.0,14.717267999999999,-0.001,14.45,14.732,False,long,1.0,False,1762308000000,1762308000000,"[{'amount': 138.39, 'safe_price': 14.451, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762308000000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.8738269449998}, {'amount': 138.39, 'safe_price': 14.637417900000003, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762308000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 2026.6850993125904}]",0.0,2,2025-11-05 02:00:00+00:00,2025-11-05 02:00:00+00:00
ADA/USDT:USDT,1999.62,1999.62,3864.0,2025-11-05 00:30:00+00:00,2025-11-05 02:30:00+00:00,0.5175,0.5195000000000001,0.0005,0.0005,120,0.0028613712467437775,5.724516,exit_long,0.0,-1.0,0.0,-1.0,0.4943,0.5247,False,long,1.0,False,1762302600000,1762309800000,"[{'amount': 3864.0, 'safe_price': 0.5175000000000001, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762302600000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.6198100000001}, {'amount': 3864.0, 'safe_price': 0.5195000000000001, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762309800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 2008.351674}]",0.0,2,2025-11-05 02:30:00+00:00,2025-11-05 02:30:00+00:00
ADA/USDT:USDT,1999.5555,1999.5555,3849.0,2025-11-05 02:30:00+00:00,2025-11-05 03:45:00+00:00,0.5195,0.5325,0.0005,0.0005,75,-0.02604959842770278,-52.061574,exit_short,1.039,-1.0,1.039,-1.0,0.5183,0.5341,False,short,1.0,True,1762309800000,1762314300000,"[{'amount': 3849.0, 'safe_price': 0.5195000000000001, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762309800000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.5552777500002}, {'amount': 3849.0, 'safe_price': 0.5325, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762314300000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2050.6172962499995}]",0.0,2,2025-11-05 03:45:00+00:00,2025-11-05 03:45:00+00:00
SOL/USDT:USDT,1998.798,1998.798,13.1,2025-11-05 02:00:00+00:00,2025-11-05 06:45:00+00:00,152.58,157.05,0.0005,0.0005,285,-0.030325917972749646,-60.5850765,exit_short,305.16,-1.0,305.16,-1.0,152.51,158.48,False,short,1.0,True,1762308000000,1762325100000,"[{'amount': 13.1, 'safe_price': 152.58, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762308000000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1999.7973989999998}, {'amount': 13.1, 'safe_price': 157.05, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762325100000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2058.3836775}]",0.0,2,2025-11-05 06:45:00+00:00,2025-11-05 06:45:00+00:00
SOL/USDT:USDT,1999.2465,1999.2465,12.73,2025-11-05 06:45:00+00:00,2025-11-05 08:30:00+00:00,157.05,154.33,0.0005,0.0005,105,-0.018351554757850223,-36.70762626,exit_long,0.0,-1.0,0.0,-1.0,153.61,158.09,False,long,1.0,False,1762325100000,1762331400000,"[{'amount': 12.73, 'safe_price': 157.05, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762325100000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.24612325}, {'amount': 12.73, 'safe_price': 154.33, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762331400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1965.60321045}]",-0.10009256181099999,2,2025-11-05 08:30:00+00:00,2025-11-05 08:30:00+00:00
SOL/USDT:USDT,1998.5735,1998.5735,12.95,2025-11-05 08:30:00+00:00,2025-11-05 08:45:00+00:00,154.33,155.11,0.0005,0.0005,15,-0.0060596617235592455,-12.104624,exit_short,308.66,-1.0,308.66,-1.0,154.2,155.91,False,short,1.0,True,1762331400000,1762332300000,"[{'amount': 12.95, 'safe_price': 154.33, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762331400000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1999.5727867499998}, {'amount': 12.95, 'safe_price': 155.11, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762332300000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2009.67883725}]",0.0,2,2025-11-05 08:45:00+00:00,2025-11-05 08:45:00+00:00
SOL/USDT:USDT,1999.3679,1999.3679,12.89,2025-11-05 08:45:00+00:00,2025-11-05 11:45:00+00:00,155.11,157.39245000000003,0.0005,0.0005,180,0.013700833001843446,27.40670221,trailing_stop_loss,157.39245000000003,-1.0,157.39245000000003,-0.001,154.26,157.55,False,long,1.0,False,1762332300000,1762343100000,"[{'amount': 12.89, 'safe_price': 155.11, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762332300000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.3675839500002}, {'amount': 12.89, 'safe_price': 157.39245000000003, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762343100000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 2029.8030748402505}]",0.0,2,2025-11-05 11:45:00+00:00,2025-11-05 11:45:00+00:00
BNB/USDT:USDT,1993.6757,1993.6757,2.11,2025-11-05 11:45:00+00:00,2025-11-05 12:30:00+00:00,944.87,952.35,0.0005,0.0005,45,-0.008924853591718018,-17.7843671,exit_short,1889.74,-1.0,1889.74,-1.0,944.2,954.62,False,short,1.0,True,1762343100000,1762345800000,"[{'amount': 2.11, 'safe_price': 944.87, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762343100000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1994.6725378499996}, {'amount': 2.11, 'safe_price': 952.35, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762345800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2010.4632292499998}]",0.0,2,2025-11-05 12:30:00+00:00,2025-11-05 12:30:00+00:00
ADA/USDT:USDT,1999.5375,1999.5375,3755.0,2025-11-05 03:45:00+00:00,2025-11-05 13:30:00+00:00,0.5325,0.5406,0.0005,0.0005,585,0.01409631334567458,28.2002002,trailing_stop_loss,0.5406,-1.0,0.5406,-0.001,0.5228,0.5411,False,long,1.0,False,1762314300000,1762349400000,"[{'amount': 3755.0, 'safe_price': 0.5325, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762314300000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.5372687499998}, {'amount': 3755.0, 'safe_price': 0.5406, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762349400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 2030.9679764999998}]",-0.20055455000000003,2,2025-11-05 13:30:00+00:00,2025-11-05 13:30:00+00:00
BNB/USDT:USDT,1999.935,1999.935,2.1,2025-11-05 12:30:00+00:00,2025-11-05 16:00:00+00:00,952.35,965.6334,0.0005,0.0005,210,0.012934582008098171,25.88125743,trailing_stop_loss,965.6334,-1.0,965.6334,-0.001,947.63,966.6,False,long,1.0,False,1762345800000,1762358400000,"[{'amount': 2.1, 'safe_price': 952.35, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762345800000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.9349675}, {'amount': 2.1, 'safe_price': 965.6334, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762358400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 2028.8440550700002}]",0.0,2,2025-11-05 16:00:00+00:00,2025-11-05 16:00:00+00:00
SOL/USDT:USDT,1998.4449,1998.4449,12.63,2025-11-05 13:30:00+00:00,2025-11-05 16:45:00+00:00,158.23,161.80803,0.0005,0.0005,195,0.021705298118970196,43.39853075,trailing_stop_loss,161.80803,-1.0,161.80803,-0.001,156.83,161.97,False,long,1.0,False,1762349400000,1762361100000,"[{'amount': 12.63, 'safe_price': 158.23, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762349400000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1999.44412245}, {'amount': 12.63, 'safe_price': 161.80803, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762361100000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 2044.65723660945}]",0.2290520114427046,2,2025-11-05 16:45:00+00:00,2025-11-05 16:45:00+00:00
LINK/USDT:USDT,1999.95102,1999.95102,132.57,2025-11-05 16:00:00+00:00,2025-11-05 18:30:00+00:00,15.086,15.34464,0.0005,0.0005,150,0.016086537327614996,32.18837288,trailing_stop_loss,15.34464,-1.0,15.34464,-0.001,14.898,15.36,False,long,1.0,False,1762358400000,1762367400000,"[{'amount': 132.57, 'safe_price': 15.086, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762358400000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.9509955099998}, {'amount': 132.57, 'safe_price': 15.34464, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762367400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 2035.2560442623999}]",-0.08243694955869789,2,2025-11-05 18:30:00+00:00,2025-11-05 18:30:00+00:00
BNB/USDT:USDT,1998.2144,1998.2144,2.08,2025-11-05 16:45:00+00:00,2025-11-06 00:45:00+00:00,960.68,951.74,0.0005,0.0005,480,-0.010296107307132544,-20.5841168,exit_long,0.0,-1.0,0.0,-1.0,950.59,967.38,False,long,1.0,False,1762361100000,1762389900000,"[{'amount': 2.08, 'safe_price': 960.68, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762361100000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1999.2135071999999}, {'amount': 2.08, 'safe_price': 951.74, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762389900000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1980.6090096}]",0.0,3,2025-11-06 00:45:00+00:00,2025-11-06 00:45:00+00:00
BNB/USDT:USDT,1998.654,1998.654,2.1,2025-11-06 00:45:00+00:00,2025-11-06 03:45:00+00:00,951.74,961.92,0.0005,0.0005,180,-0.011707400341059849,-23.387343,exit_short,1903.48,-1.0,1903.48,-1.0,943.5,963.73,False,short,1.0,True,1762389900000,1762400700000,"[{'amount': 2.1, 'safe_price': 951.74, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762389900000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1999.653327}, {'amount': 2.1, 'safe_price': 961.92, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762400700000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2021.0420159999999}]",0.0,3,2025-11-06 03:45:00+00:00,2025-11-06 03:45:00+00:00
SOL/USDT:USDT,1999.3965,1999.3965,12.27,2025-11-05 18:30:00+00:00,2025-11-06 04:30:00+00:00,162.95,161.73,0.0005,0.0005,600,-0.008375345311422235,-16.75400892,exit_long,0.0,-1.0,0.0,-1.0,159.62,163.88,False,long,1.0,False,1762367400000,1762403400000,"[{'amount': 12.27, 'safe_price': 162.95, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762367400000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.3961982499998}, {'amount': 12.27, 'safe_price': 161.73, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762403400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1985.4193135499997}]",0.20730288129024232,3,2025-11-06 04:30:00+00:00,2025-11-06 04:30:00+00:00
SOL/USDT:USDT,1998.9828,1998.9828,12.36,2025-11-06 04:30:00+00:00,2025-11-06 04:45:00+00:00,161.73,162.1,0.0005,0.0005,15,-0.003290552714680471,-6.5744694,exit_short,323.46,-1.0,323.46,-1.0,161.65,162.69,False,short,1.0,True,1762403400000,1762404300000,"[{'amount': 12.36, 'safe_price': 161.73, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762403400000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1999.9822913999997}, {'amount': 12.36, 'safe_price': 162.1, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762404300000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2004.5577779999996}]",0.0,3,2025-11-06 04:45:00+00:00,2025-11-06 04:45:00+00:00
SOL/USDT:USDT,1998.693,1998.693,12.33,2025-11-06 04:45:00+00:00,2025-11-06 05:15:00+00:00,162.1,160.29,0.0005,0.0005,30,-0.012154286829441542,-24.30483435,exit_long,0.0,-1.0,0.0,-1.0,159.73,162.69,False,long,1.0,False,1762404300000,1762406100000,"[{'amount': 12.33, 'safe_price': 162.1, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762404300000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1999.6923465}, {'amount': 12.33, 'safe_price': 160.29, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762406100000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1977.3638878499996}]",0.0,3,2025-11-06 05:15:00+00:00,2025-11-06 05:15:00+00:00
BNB/USDT:USDT,1991.1744,1991.1744,2.07,2025-11-06 03:45:00+00:00,2025-11-06 05:30:00+00:00,961.92,953.85,0.0005,0.0005,105,-0.00938058602934062,-18.68772195,exit_long,0.0,-1.0,0.0,-1.0,950.44,965.0,False,long,1.0,False,1762400700000,1762407000000,"[{'amount': 2.07, 'safe_price': 961.92, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762400700000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1992.1699871999995}, {'amount': 2.07, 'safe_price': 953.85, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762407000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1975.45673475}]",0.0,3,2025-11-06 05:30:00+00:00,2025-11-06 05:30:00+00:00
SOL/USDT:USDT,1998.8163,1998.8163,12.47,2025-11-06 05:15:00+00:00,2025-11-06 06:00:00+00:00,160.29,159.24,0.0005,0.0005,45,0.005556680642398683,11.10123045,exit_short,320.58,-1.0,320.58,-1.0,158.72,160.36,False,short,1.0,True,1762406100000,1762408800000,"[{'amount': 12.47, 'safe_price': 160.29, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762406100000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1999.8157081499999}, {'amount': 12.47, 'safe_price': 159.24, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762408800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 1986.7156614}]",0.0,3,2025-11-06 06:00:00+00:00,2025-11-06 06:00:00+00:00
